Date,Aid Year,Status,Count,Total Admit Count,Total ISIR Received,Total ISIR Rejected,Total Valid ISIR %,IS Admit Count,IS ISIR Received,IS ISIR Rejected,IS Valid ISIR %,OS Admit Count,OS ISIR Received,OS ISIR Rejected,OS Valid ISIR %,REGNL Admit Count,REGNL ISIR Received,REGNL ISIR Rejected,REGNL Valid ISIR %,Citizenship,2nd BA,Birth Certificate,Parent No Support,Over Agg,High School,Emancipated Minor,Homeless,Legal Guardian,Orphan,Awarded,Awarded %,Selected,Verified,Verified %,IS Verified %,OS Verified %,Student Type,Packaged,Packaged %,Term Type
2022-04-27,2022-2023,Deposit,Current,1805,1455,14.0,0.798337950138504,1252.0,1117.0,9.0,0.884984025559105,292.0,237.0,5.0,0.794520547945205,110.0,101.0,0.0,0.918181818181818,28.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1375.0,0.954198473282443,143,40,0.27972027972028,0.264150943396226,0.310344827586207,All,,,Fall
2022-04-27,2022-2023,Deposit,Total,1872,1509,14.0,0.798611111111111,1290.0,1148.0,9.0,0.882945736434109,307.0,249.0,5.0,0.794788273615635,121.0,112.0,0.0,0.925619834710744,30.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1426.0,0.953846153846154,151,44,0.291390728476821,0.27027027027027,0.34375,All,,,Fall
2022-04-27,2022-2023,Admit,Current,14270,10090,155.0,0.696215837421163,7790.0,6343.0,100.0,0.801412066752247,4101.0,2649.0,45.0,0.634967081199707,1451.0,1097.0,10.0,0.749138525155066,297.0,56.0,0.0,20.0,0.0,0.0,1.0,15.0,101.0,41.0,9293.0,0.935379969803724,1059,80,0.0755429650613787,0.088455772113943,0.0640569395017794,All,,,Fall
2022-04-27,2022-2023,Admit,Total,16152,11502,162.0,0.702080237741456,8614.0,7031.0,104.0,0.804156025075459,4881.0,3192.0,47.0,0.644335177217783,1673.0,1278.0,11.0,0.757322175732218,324.0,59.0,1.0,20.0,0.0,0.0,1.0,17.0,111.0,47.0,10614.0,0.935978835978836,1192,94,0.0788590604026846,0.0910326086956522,0.0688622754491018,All,,,Fall
2022-05-12,2022-2023,Deposit,Current,2744,2274,30.0,0.817784256559767,1990.0,1810.0,22.0,0.898492462311558,403.0,329.0,5.0,0.803970223325062,151.0,134.0,2.0,0.874172185430464,41.0,10.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,2.0,2197.0,0.979055258467023,249,62,0.248995983935743,0.230769230769231,0.325,All,,,Fall
2022-05-12,2022-2023,Deposit,Total,2858,2366,30.0,0.817354793561931,2058.0,1864.0,22.0,0.895043731778426,427.0,349.0,5.0,0.805620608899297,169.0,152.0,2.0,0.887573964497041,43.0,11.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0,2.0,2286.0,0.978595890410959,261,66,0.252873563218391,0.230392156862745,0.348837209302326,All,,,Fall
2022-05-12,2022-2023,Admit,Current,13636,9629,148.0,0.695291874449985,7498.0,6135.0,95.0,0.805548146172313,3818.0,2450.0,41.0,0.630958617077004,1374.0,1042.0,11.0,0.750363901018923,261.0,39.0,0.0,17.0,0.0,0.0,1.0,16.0,92.0,38.0,9090.0,0.958759624512182,1055,100,0.0947867298578199,0.107038123167155,0.0871212121212121,All,,,Fall
2022-05-12,2022-2023,Admit,Total,16434,11768,158.0,0.706462212486309,8767.0,7225.0,100.0,0.812706741188548,4923.0,3240.0,45.0,0.648994515539305,1688.0,1301.0,12.0,0.763625592417062,307.0,45.0,1.0,17.0,0.0,0.0,1.0,18.0,107.0,44.0,11110.0,0.95693367786391,1256,116,0.0923566878980892,0.104060913705584,0.0857988165680473,All,,,Fall
2022-05-18,2022-2023,Deposit,Current,2784,2317,29.0,0.82183908045977,2025.0,1848.0,19.0,0.90320987654321,403.0,330.0,5.0,0.806451612903226,152.0,138.0,4.0,0.881578947368421,36.0,10.0,0.0,7.0,0.0,0.0,1.0,1.0,9.0,2.0,2218.0,0.969405594405594,250,71,0.284,0.274111675126904,0.333333333333333,All,,,Fall
2022-05-18,2022-2023,Deposit,Total,2908,2418,29.0,0.821526822558459,2099.0,1908.0,19.0,0.899952358265841,428.0,351.0,5.0,0.808411214953271,172.0,158.0,4.0,0.895348837209302,39.0,11.0,0.0,7.0,0.0,0.0,1.0,1.0,9.0,2.0,2315.0,0.969024696525743,264,75,0.284090909090909,0.270531400966184,0.348837209302326,All,,,Fall
2022-05-18,2022-2023,Admit,Current,13677,9672,145.0,0.696570885428091,7527.0,6173.0,91.0,0.808024445330145,3829.0,2456.0,40.0,0.630974144685296,1370.0,1040.0,13.0,0.74963503649635,251.0,38.0,0.0,18.0,0.0,0.0,1.0,15.0,93.0,38.0,9057.0,0.950666526713551,1055,114,0.108056872037915,0.126470588235294,0.0909090909090909,All,,,Fall
2022-05-18,2022-2023,Admit,Total,16518,11848,155.0,0.707894418210437,8815.0,7280.0,96.0,0.814974475326149,4947.0,3258.0,44.0,0.649686678795229,1692.0,1307.0,14.0,0.764184397163121,299.0,44.0,1.0,18.0,0.0,0.0,1.0,17.0,108.0,44.0,11111.0,0.950226631317883,1262,130,0.103011093502377,0.120253164556962,0.0882352941176471,All,,,Fall
2022-01-12,2022-2023,Admit,,5149,3419,66.0,0.6511944066809089,2889.0,2164.0,44.0,0.7338179300796123,1581.0,901.0,15.0,0.560404807084124,523.0,354.0,7.0,0.6634799235181644,104.0,78.0,1.0,2.0,0.0,0.0,0.0,1.0,38.0,17.0,2944.0,0.8780196838651954,249,0,0.0,0.0,0.0,FYR,,,Fall
2022-01-12,2022-2023,Deposit,,110,67,1.0,0.6,74.0,47.0,0.0,0.6351351351351351,24.0,15.0,1.0,0.5833333333333334,10.0,5.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.9090909090909091,5,0,0.0,0.0,0.0,FYR,,,Fall
2022-01-26,2022-2023,Admit,Current,8078,5330,113.0,0.6458281752909136,4068.0,3092.0,66.0,0.7438544739429696,2829.0,1588.0,36.0,0.5486037469070343,933.0,650.0,11.0,0.684887459807074,163.0,72.0,2.0,4.0,0.0,0.0,0.0,5.0,66.0,31.0,3195.0,0.6124209315698678,413,0,0.0,0.0,0.0,FYR,,,Fall
2022-01-26,2022-2023,Deposit,Current,158,109,3.0,0.6708860759493671,102.0,76.0,2.0,0.7254901960784313,38.0,24.0,1.0,0.6052631578947368,12.0,9.0,0.0,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.8490566037735849,5,0,0.0,0.0,0.0,FYR,,,Fall
2022-01-26,2022-2023,Admit,Total,8164,5379,113.0,0.6450269475747182,4105.0,3119.0,66.0,0.743727161997564,2869.0,1606.0,36.0,0.5472289996514464,939.0,654.0,11.0,0.6847710330138446,163.0,72.0,2.0,4.0,0.0,0.0,0.0,5.0,66.0,31.0,3217.0,0.6109001139384732,413,0,0.0,0.0,0.0,FYR,,,Fall
2022-01-26,2022-2023,Deposit,Total,158,109,3.0,0.6708860759493671,102.0,76.0,2.0,0.7254901960784313,38.0,24.0,1.0,0.6052631578947368,12.0,9.0,0.0,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.8490566037735849,5,0,0.0,0.0,0.0,FYR,,,Fall
2022-02-02,2022-2023,Admit,Current,8081,5471,104.0,0.6641504764261849,4056.0,3147.0,62.0,0.7606015779092702,2822.0,1660.0,33.0,0.576541459957477,932.0,664.0,9.0,0.7027896995708155,162.0,49.0,2.0,4.0,0.0,0.0,0.0,5.0,66.0,31.0,4861.0,0.9057201416061115,413,1,0.002421307506053269,0.0039,0.0,FYR,,,Fall
2022-02-02,2022-2023,Deposit,Current,205,131,4.0,0.6195121951219512,116.0,87.0,3.0,0.7241379310344828,45.0,32.0,1.0,0.6888888888888889,15.0,12.0,0.0,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,0.9133858267716536,8,1,0.125,0.2,0.0,FYR,,,Fall
2022-02-02,2022-2023,Admit,Total,8191,5538,104.0,0.6634110609205225,4107.0,3184.0,62.0,0.7601655709763818,2871.0,1685.0,33.0,0.5754092650644375,939.0,669.0,9.0,0.7028753993610224,162.0,49.0,2.0,4.0,0.0,0.0,0.0,5.0,66.0,31.0,4901.0,0.9019138755980861,414,1,0.0024154589371980675,0.0039,0.0,FYR,,,Fall
2022-02-02,2022-2023,Deposit,Total,205,131,4.0,0.6195121951219512,116.0,87.0,3.0,0.7241379310344828,45.0,32.0,1.0,0.6888888888888889,15.0,12.0,0.0,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0,0.9133858267716536,8,1,0.125,0.2,0.0,FYR,,,Fall
2022-02-09,2022-2023,Admit,Current,7842,5529,95.0,0.6929354756439684,3920.0,3131.0,55.0,0.7846938775510204,2766.0,1719.0,32.0,0.6099060014461316,914.0,679.0,8.0,0.7341356673960613,176.0,56.0,2.0,6.0,0.0,0.0,0.0,6.0,67.0,34.0,4723.0,0.8691571586308429,463,0,0.0,0.0,0.0,FYR,,,Fall
2022-02-09,2022-2023,Deposit,Current,248,154,5.0,0.6008064516129032,130.0,102.0,3.0,0.7615384615384615,50.0,39.0,2.0,0.74,16.0,13.0,0.0,0.8125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,131.0,0.8791946308724832,8,1,0.125,0.2,0.0,FYR,,,Fall
2022-02-09,2022-2023,Admit,Total,8245,5765,100.0,0.6870830806549424,4127.0,3278.0,58.0,0.7802277683547371,2878.0,1787.0,34.0,0.6091035441278666,941.0,700.0,8.0,0.7353878852284803,178.0,57.0,2.0,6.0,0.0,0.0,0.0,6.0,70.0,35.0,4906.0,0.8660194174757282,473,1,0.0021141649048625794,0.0,0.0,FYR,,,Fall
2022-02-09,2022-2023,Deposit,Total,248,154,5.0,0.6008064516129032,130.0,102.0,3.0,0.7615384615384615,50.0,39.0,2.0,0.74,16.0,13.0,0.0,0.8125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,131.0,0.8791946308724832,8,1,0.125,0.125,0.0,FYR,,,Fall
2021-02-15,2021-2022,Admit,,9490,5332,,0.561854583772392,5955.0,3630.0,,0.6095717884130982,3263.0,1700.0,,0.5209929512718358,,,,,,,,,,,,,,,4674.0,0.8765941485371342,1102,217,0.1969147005444646,0.202,0.1844,FYR,,,Fall
2022-02-16,2022-2023,Admit,Current,8069,5733,103.0,0.6977320609740985,4036.0,3268.0,58.0,0.7953419226957383,2799.0,1774.0,38.0,0.6202215076813148,925.0,691.0,7.0,0.7394594594594595,181.0,58.0,2.0,8.0,0.0,0.0,0.0,6.0,71.0,37.0,4830.0,0.8579040852575488,483,1,0.002070393374741201,0.0,0.0,FYR,,,Fall
2022-02-16,2022-2023,Deposit,Current,281,169,4.0,0.5871886120996441,144.0,114.0,2.0,0.7777777777777778,52.0,41.0,2.0,0.75,17.0,14.0,0.0,0.8235294117647058,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,143.0,0.8666666666666667,10,1,0.1,0.1,0.0,FYR,,,Fall
2022-02-16,2022-2023,Admit,Total,8265,5843,103.0,0.6944948578342408,4129.0,3325.0,58.0,0.7912327440058126,2878.0,1816.0,38.0,0.6177901320361362,940.0,702.0,7.0,0.7393617021276596,182.0,42.0,2.0,8.0,0.0,0.0,0.0,6.0,72.0,38.0,4906.0,0.8547038327526132,485,1,0.002061855670103093,0.0,0.0,FYR,,,Fall
2022-02-16,2022-2023,Deposit,Total,287,171,4.0,0.5818815331010453,148.0,116.0,2.0,0.7702702702702703,52.0,41.0,2.0,0.75,17.0,14.0,0.0,0.8235294117647058,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,145.0,0.8682634730538922,10,1,0.1,0.1666,0.0,FYR,,,Fall
2021-02-18,2021-2022,Admit,,9490,5332,,0.561854583772392,5955.0,3630.0,,0.6095717884130982,3263.0,1700.0,,0.5209929512718358,,,,,,,,,,,,,,,4674.0,0.8765941485371342,1102,217,0.1969147005444646,0.202,0.1844,FYR,,,Fall
2021-02-22,2021-2022,Admit,,9491,6940,,0.7312190496259614,5956.0,4796.0,,0.8052384150436535,3263.0,2142.0,,0.656451118602513,,,,,,,,,,,,,,,6335.0,0.9128242074927954,1523,238,0.15627051871306633,0.1599,0.154,FYR,,,Fall
2022-02-23,2022-2023,Admit,Current,10659,7396,122.0,0.6824279951214935,5497.0,4371.0,71.0,0.7822448608331818,3477.0,2153.0,42.0,0.6071325855622663,1186.0,872.0,9.0,0.7276559865092749,287.0,80.0,2.0,11.0,0.0,0.0,0.0,9.0,84.0,42.0,6769.0,0.9305746494363486,665,3,0.004511278195488722,0.0074,0.0,FYR,,,Fall
2022-02-23,2022-2023,Deposit,Current,327,202,3.0,0.6085626911314985,165.0,133.0,2.0,0.793939393939394,63.0,51.0,1.0,0.7936507936507936,22.0,18.0,0.0,0.8181818181818182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.9748743718592965,12,1,0.08333333333333333,0.1429,0.0,FYR,,,Fall
2022-02-23,2022-2023,Admit,Total,10885,7527,122.0,0.6802939825447865,5603.0,4436.0,71.0,0.7790469391397465,3571.0,2207.0,42.0,0.6062727527303277,1204.0,884.0,9.0,0.7267441860465116,288.0,80.0,2.0,11.0,0.0,0.0,0.0,9.0,85.0,43.0,6865.0,0.9270762997974341,669,3,0.004484304932735426,0.0074,0.0,FYR,,,Fall
2022-02-23,2022-2023,Deposit,Total,328,202,3.0,0.6067073170731707,166.0,133.0,2.0,0.7891566265060241,63.0,51.0,1.0,0.7936507936507936,22.0,18.0,0.0,0.8181818181818182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.9748743718592965,12,1,0.08333333333333333,0.1429,0.0,FYR,,,Fall
2022-03-02,2022-2023,Admit,Current,10632,7545,109.0,0.699398043641836,5478.0,4446.0,62.0,0.800292077400511,3458.0,2208.0,37.0,0.62781954887218,1184.0,889.0,10.0,0.742398648648649,295.0,80.0,2.0,11.0,0.0,0.0,0.0,9.0,85.0,42.0,6882.0,0.925497579343733,681,9,0.013215859030837,0.0194174757281553,0.0,FYR,,,Fall
2022-03-02,2022-2023,Deposit,Current,386,242,3.0,0.619170984455959,197.0,162.0,2.0,0.812182741116751,71.0,58.0,1.0,0.802816901408451,25.0,21.0,0.0,0.84,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,235.0,0.98326359832636,17,2,0.117647058823529,0.2,0.0,FYR,,,Fall
2022-03-02,2022-2023,Admit,Total,10901,7710,109.0,0.697275479313824,5606.0,4530.0,62.0,0.797003210845523,3569.0,2274.0,37.0,0.626786214625946,1205.0,904.0,10.0,0.741908713692946,298.0,80.0,2.0,11.0,0.0,0.0,0.0,9.0,86.0,43.0,7010.0,0.922247072753585,690,9,0.0130434782608696,0.0192307692307692,0.0,FYR,,,Fall
2022-03-02,2022-2023,Deposit,Total,390,244,3.0,0.617948717948718,199.0,163.0,2.0,0.809045226130653,72.0,59.0,1.0,0.805555555555556,25.0,21.0,0.0,0.84,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237.0,0.983402489626556,18,2,0.111111111111111,0.181818181818182,0.0,FYR,,,Fall
2021-03-03,2021-2022,Admit,,9492,7282,,0.7671723556679308,5956.0,4988.0,,0.8374748153122902,3263.0,2292.0,,0.7024210848912044,,,,,,,,,,,,,,,6525.0,0.8960450425707224,1563,279,0.1785028790786948,0.1804,0.1739,FYR,,,Fall
2022-03-09,2022-2023,Admit,Current,10607,7685,112.0,0.713962477609126,5468.0,4543.0,69.0,0.818215069495245,3443.0,2244.0,32.0,0.642462968341563,1181.0,897.0,11.0,0.750211685012701,291.0,82.0,1.0,12.0,0.0,0.0,0.0,10.0,86.0,42.0,6862.0,0.906113825432457,748,14,0.018716577540107,0.0225733634311512,0.0136986301369863,FYR,,,Fall
2022-03-09,2022-2023,Deposit,Current,452,292,4.0,0.63716814159292,233.0,204.0,3.0,0.862660944206009,79.0,64.0,1.0,0.79746835443038,28.0,24.0,0.0,0.857142857142857,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,274.0,0.951388888888889,22,2,0.0909090909090909,0.142857142857143,0.0,FYR,,,Fall
2022-03-09,2022-2023,Admit,Total,10906,7870,112.0,0.711351549605722,5608.0,4637.0,69.0,0.814550641940086,3568.0,2318.0,32.0,0.640695067264574,1205.0,914.0,11.0,0.749377593360996,294.0,82.0,1.0,12.0,0.0,0.0,0.0,10.0,87.0,43.0,7010.0,0.903583397782934,758,14,0.0184696569920844,0.0223713646532438,0.0134529147982063,FYR,,,Fall
2022-03-09,2022-2023,Deposit,Total,456,294,4.0,0.635964912280702,235.0,205.0,3.0,0.859574468085106,80.0,65.0,1.0,0.8,28.0,24.0,0.0,0.857142857142857,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,276.0,0.951724137931034,23,2,0.0869565217391304,0.133333333333333,0.0,FYR,,,Fall
2021-03-10,2021-2022,Admit,,12282,9201,,0.7491450903761603,7780.0,6406.0,,0.8233933161953727,4077.0,2792.0,,0.6848172675987245,,,,,,,,,,,,,,,6699.0,0.7280730355396152,2076,768,0.3699421965317919,0.3894,0.3202,FYR,,,Fall
2022-03-16,2022-2023,Admit,Current,12523,8913,131.0,0.701269663818574,6525.0,5363.0,79.0,0.809808429118774,3890.0,2513.0,41.0,0.63547557840617,1374.0,1037.0,11.0,0.746724890829694,326.0,108.0,1.0,16.0,0.0,0.0,1.0,15.0,100.0,46.0,7035.0,0.801070371213846,874,25,0.028604118993135,0.0300187617260788,0.029045643153527,FYR,,,Fall
2022-03-16,2022-2023,Deposit,Current,499,341,5.0,0.673346693386774,267.0,238.0,4.0,0.876404494382023,84.0,74.0,1.0,0.869047619047619,33.0,29.0,0.0,0.878787878787879,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,318.0,0.946428571428571,28,4,0.142857142857143,0.166666666666667,0.111111111111111,FYR,,,Fall
2022-03-16,2022-2023,Admit,Total,12863,9126,131.0,0.699292544507502,6684.0,5474.0,79.0,0.807151406343507,4031.0,2595.0,41.0,0.633589679980154,1402.0,1057.0,11.0,0.746077032810271,331.0,108.0,1.0,16.0,0.0,0.0,1.0,15.0,101.0,47.0,7209.0,0.801445247359644,887,25,0.028184892897407,0.0297397769516729,0.0283400809716599,FYR,,,Fall
2022-03-16,2022-2023,Deposit,Total,504,344,5.0,0.672619047619048,270.0,240.0,4.0,0.874074074074074,85.0,75.0,1.0,0.870588235294118,33.0,29.0,0.0,0.878787878787879,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,321.0,0.946902654867257,29,4,0.137931034482759,0.157894736842105,0.111111111111111,FYR,,,Fall
2021-03-17,2021-2022,Admit,,12285,9343,,0.7605209605209605,7830.0,6505.0,,0.830779054916986,4027.0,2835.0,,0.703998013409486,,,,,,,,,,,,,,,8380.0,0.8969281815262764,2092,351,0.16778202676864246,0.1789,0.1394,FYR,,,Fall
2022-03-23,2022-2023,Admit,Current,12479,8984,133.0,0.709271576248097,6505.0,5404.0,85.0,0.817678708685626,3862.0,2533.0,39.0,0.645779388917659,1368.0,1047.0,9.0,0.758771929824561,307.0,59.0,1.0,17.0,0.0,0.0,1.0,15.0,101.0,47.0,8152.0,0.921025872782736,883,30,0.0339750849377123,0.0349907918968692,0.0375,FYR,,,Fall
2022-03-23,2022-2023,Deposit,Current,549,383,6.0,0.686703096539162,295.0,267.0,4.0,0.891525423728814,91.0,81.0,2.0,0.868131868131868,40.0,35.0,0.0,0.875,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,363.0,0.962864721485411,34,5,0.147058823529412,0.173913043478261,0.111111111111111,FYR,,,Fall
2022-03-23,2022-2023,Admit,Total,12883,9240,133.0,0.706900566638205,6688.0,5534.0,85.0,0.814742822966507,4035.0,2634.0,39.0,0.643122676579926,1402.0,1072.0,9.0,0.758202567760342,313.0,59.0,1.0,17.0,0.0,0.0,1.0,15.0,102.0,48.0,8368.0,0.918853629076535,903,30,0.0332225913621262,0.0344827586206897,0.036144578313253,FYR,,,Fall
2022-03-23,2022-2023,Deposit,Total,556,388,6.0,0.68705035971223,300.0,271.0,4.0,0.89,92.0,82.0,2.0,0.869565217391304,40.0,35.0,0.0,0.875,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,368.0,0.963350785340314,35,5,0.142857142857143,0.166666666666667,0.111111111111111,FYR,,,Fall
2021-03-24,2022-2023,Admit,,13564,9373,,0.6910203479799469,7830.0,6530.0,,0.8339719029374202,4357.0,2840.0,,0.6518246499885242,,,,,,,,,,,,,,,8538.0,0.9109143283900566,2064,316,0.15310077519379844,0.1628,0.128,FYR,,,Fall
2022-03-30,2022-2023,Admit,Current,13910,9815,167.0,0.693601725377426,7367.0,5991.0,110.0,0.798289670150672,4224.0,2696.0,45.0,0.627604166666667,1489.0,1128.0,12.0,0.749496306245803,324.0,58.0,1.0,17.0,0.0,0.0,0.0,16.0,111.0,50.0,8265.0,0.856654228855721,977,38,0.0388945752302968,0.0427631578947368,0.0418250950570342,FYR,,,Fall
2022-03-30,2022-2023,Deposit,Current,621,441,7.0,0.698872785829308,337.0,306.0,5.0,0.893175074183976,108.0,95.0,2.0,0.861111111111111,45.0,40.0,0.0,0.888888888888889,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,424.0,0.976958525345622,39,7,0.179487179487179,0.192307692307692,0.181818181818182,FYR,,,Fall
2022-03-30,2022-2023,Admit,Total,14424,10157,167.0,0.692595673876872,7593.0,6156.0,110.0,0.796259712893455,4451.0,2839.0,45.0,0.62772410694226,1535.0,1162.0,12.0,0.749185667752443,333.0,58.0,1.0,17.0,0.0,0.0,0.0,16.0,113.0,52.0,8562.0,0.857057057057057,1005,39,0.0388059701492537,0.0420711974110032,0.0397111913357401,FYR,,,Fall
2022-03-30,2022-2023,Deposit,Total,629,447,7.0,0.699523052464229,343.0,311.0,5.0,0.892128279883382,109.0,96.0,2.0,0.862385321100917,45.0,40.0,0.0,0.888888888888889,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,429.0,0.975,40,7,0.175,0.185185185185185,0.181818181818182,FYR,,,Fall
2022-04-06,2022-2023,Admit,Current,13835,9828,162.0,0.698662811709433,7315.0,5991.0,105.0,0.804647983595352,4203.0,2718.0,45.0,0.635974304068523,1478.0,1119.0,12.0,0.748985115020298,309.0,53.0,0.0,17.0,0.0,0.0,0.0,16.0,104.0,46.0,8998.0,0.930891785640389,992,48,0.0483870967741935,0.0585365853658537,0.0367647058823529,FYR,,,Fall
2022-04-06,2022-2023,Deposit,Current,778,579,7.0,0.735218508997429,458.0,418.0,6.0,0.899563318777293,136.0,116.0,1.0,0.845588235294118,51.0,45.0,0.0,0.882352941176471,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,556.0,0.972027972027972,52,10,0.192307692307692,0.184210526315789,0.166666666666667,FYR,,,Fall
2022-04-06,2022-2023,Admit,Total,14511,10288,163.0,0.697746537109779,7608.0,6216.0,106.0,0.803101997896951,4488.0,2893.0,45.0,0.63458110516934,1553.0,1179.0,12.0,0.751448808757244,322.0,54.0,1.0,17.0,0.0,0.0,0.0,16.0,108.0,48.0,9405.0,0.928888888888889,1030,50,0.0485436893203883,0.0570522979397781,0.0380622837370242,FYR,,,Fall
2022-04-06,2022-2023,Deposit,Total,792,590,7.0,0.736111111111111,467.0,426.0,6.0,0.899357601713062,138.0,117.0,1.0,0.840579710144927,53.0,47.0,0.0,0.886792452830189,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,566.0,0.970840480274443,54,10,0.185185185185185,0.175,0.166666666666667,FYR,,,Fall
2021-04-07,2021-2022,Admit,,13567,10362,,0.7637650180585244,8675.0,7269.0,,0.8379250720461096,4357.0,2840.0,,0.6518246499885242,,,,,,,,,,,,,,,8538.0,0.8239722061378112,2064,316,0.15310077519379844,0.1628,0.128,FYR,,,Fall
2022-04-13,2022-2023,Admit,Current,13495,9609,143.0,0.701444979622082,7140.0,5876.0,92.0,0.810084033613445,4045.0,2633.0,39.0,0.641285537700865,1454.0,1100.0,12.0,0.74828060522696,290.0,46.0,0.0,15.0,0.0,0.0,1.0,17.0,102.0,42.0,8757.0,0.925100359180224,987,56,0.0567375886524823,0.0696517412935323,0.043956043956044,FYR,,,Fall
2022-04-13,2022-2023,Deposit,Current,936,722,7.0,0.763888888888889,572.0,521.0,6.0,0.90034965034965,171.0,145.0,1.0,0.842105263157895,63.0,56.0,0.0,0.888888888888889,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,687.0,0.960839160839161,64,14,0.21875,0.195652173913043,0.266666666666667,FYR,,,Fall
2022-04-13,2022-2023,Admit,Total,14711,10488,146.0,0.703011352049487,7658.0,6301.0,93.0,0.810655523635414,4575.0,2977.0,41.0,0.641748633879781,1593.0,1210.0,12.0,0.752040175768989,307.0,47.0,1.0,15.0,0.0,0.0,1.0,18.0,108.0,47.0,9571.0,0.925449622896925,1064,61,0.0573308270676692,0.0684292379471229,0.0462046204620462,FYR,,,Fall
2022-04-13,2022-2023,Deposit,Total,961,742,7.0,0.764828303850156,587.0,533.0,6.0,0.89778534923339,175.0,148.0,1.0,0.84,68.0,61.0,0.0,0.897058823529412,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,706.0,0.960544217687075,67,14,0.208955223880597,0.183673469387755,0.266666666666667,FYR,,,Fall
2021-04-14,2021-2022,Admit,,13849,10571,,0.7633042096902304,8838.0,7420.0,,0.8395564607377235,4476.0,3169.0,,0.7079982126899017,,,,,,,,,,,,,,,9563.0,0.9046447828966039,2288,381,0.166520979020979,0.1719,0.1514,FYR,,,Fall
2022-04-20,2022-2023,Admit,Current,13289,9494,145.0,0.703514184664008,7052.0,5854.0,96.0,0.816505955757232,3935.0,2560.0,38.0,0.640914866581957,1420.0,1080.0,11.0,0.752816901408451,282.0,47.0,0.0,15.0,0.0,0.0,1.0,17.0,104.0,44.0,8810.0,0.942346775056156,977,68,0.0696008188331627,0.084297520661157,0.0532319391634981,FYR,,,Fall
2022-04-20,2022-2023,Deposit,Current,1103,883,9.0,0.792384406165004,699.0,646.0,6.0,0.915593705293276,201.0,170.0,3.0,0.830845771144279,75.0,67.0,0.0,0.893333333333333,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,850.0,0.97254004576659,76,20,0.263157894736842,0.259259259259259,0.263157894736842,FYR,,,Fall
2022-04-20,2022-2023,Admit,Total,14761,10582,148.0,0.706862678680306,7668.0,6359.0,97.0,0.816640584246218,4578.0,3003.0,40.0,0.647225862822193,1593.0,1220.0,11.0,0.75894538606403,304.0,48.0,1.0,15.0,0.0,0.0,1.0,18.0,110.0,49.0,9828.0,0.941920644048304,1073,75,0.0698974836905871,0.0828220858895705,0.0561056105610561,FYR,,,Fall
2022-04-20,2022-2023,Deposit,Total,1145,918,9.0,0.793886462882096,721.0,665.0,6.0,0.914008321775312,212.0,179.0,3.0,0.830188679245283,82.0,74.0,0.0,0.902439024390244,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,884.0,0.972497249724973,82,22,0.268292682926829,0.258620689655172,0.285714285714286,FYR,,,Fall
